/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_16_766.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_16_766.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_16_766.jpg,0,0,0,0.8413949
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_16_844.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_16_844.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_16_844.jpg,0,0,0,0.8363202
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_16_919.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_16_919.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_16_919.jpg,0,0,0,0.8296018
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_16_994.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_16_994.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_16_994.jpg,0,0,0,0.8229373
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_070.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_070.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_070.jpg,0,0,0,0.8163264
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_144.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_144.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_144.jpg,0,0,0,0.8114031
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_220.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_220.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_220.jpg,0,0,0,0.804885
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_299.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_299.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_299.jpg,0,0,0,0.7984191
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_372.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_372.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_372.jpg,0,0,0,0.7920052
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_444.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_444.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_444.jpg,0,0,0,0.7872286
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_518.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_518.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_518.jpg,0,0,0,0.7809047
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_593.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_593.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_593.jpg,0,0,0,0.7746316
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_667.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_667.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_667.jpg,0,0,0,0.7684087
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_741.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_741.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_741.jpg,0,0,0,0.7637745
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_814.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_814.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_814.jpg,0,0,0,0.7576389
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_890.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_890.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_890.jpg,0,0,0,0.7515528
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_17_966.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_17_966.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_17_966.jpg,0,0,0,0.7455155
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_043.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_043.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_043.jpg,0,0,0,0.7410192
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_121.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_121.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_121.jpg,0,0,0,0.7350666
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_191.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_191.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_191.jpg,0,0,0,0.7291617
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_265.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_265.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_265.jpg,0,0,0,0.7247642
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_340.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_340.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_340.jpg,0,0,0,0.718942
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_416.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_416.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_416.jpg,0,0,0,0.7131668
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_491.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_491.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_491.jpg,0,0,0,0.7074381
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_565.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_565.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_565.jpg,0,0,0,0.7017551
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_640.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_640.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_640.jpg,0,0,0,0.6975232
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_713.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_713.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_713.jpg,0,0,0,0.6919201
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_787.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_787.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_787.jpg,0,0,0,0.686362
/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/center_2018_01_04_16_28_18_860.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/left_2018_01_04_16_28_18_860.jpg,/home/pepelepoe/Code/USelfDriving/USelfTrainingData/IMG/right_2018_01_04_16_28_18_860.jpg,0,0,0,0.6822228
